,gz_totalPrice,gz_unitPrice,gz_title,gz_area,gz_beds,gz_rooms,gz_toward,gz_renovation,gz_positionInfo
1978,105.0,19095,baiyun,54.99,2,1,北,0,9
1979,125.0,23585,baiyun,53,2,1,东,1,9
1980,320.0,38005,baiyun,84.2,2,1,北,1,18
1981,118.0,24156,baiyun,48.85,2,1,东,1,9
1982,333.0,44259,baiyun,75.24,2,1,东,1,14
1983,178.0,28254,baiyun,63,2,1,东,1,9
1984,225.0,27197,baiyun,82.73,3,2,南,1,9
1985,128.0,22304,baiyun,57.39,2,1,西,0,9
1986,168.0,29651,baiyun,56.66,2,2,南,1,9
1987,115.0,21051,baiyun,54.63,2,1,南,0,6
1988,112.0,27994,baiyun,40.01,2,1,南,1,7
1989,360.0,48368,huangpu,74.43,2,2,南,1,9
1990,145.0,16309,huangpu,88.91,3,1,南,0,7
1991,395.0,43312,huangpu,91.2,3,2,北,1,30
1992,265.0,22281,huangpu,118.94,3,2,南,1,23
1993,333.0,24335,huangpu,136.84,3,1,南,0,11
1994,195.0,21429,huangpu,91,3,2,西,0,9
1995,245.0,30315,huangpu,80.82,2,2,南,1,17
1996,385.0,38984,huangpu,98.76,3,2,北,0,11
1997,290.0,35440,huangpu,81.83,3,2,南,0,22
1998,190.0,22536,huangpu,84.31,2,2,东,1,31
1999,178.0,24179,huangpu,73.62,3,2,东,1,3
2000,325.0,37033,huangpu,87.76,3,2,北,1,27
2001,470.0,42884,huangpu,109.6,3,2,南,1,16
2002,136.0,15323,huangpu,88.76,2,1,南,0,6
2003,135.0,15385,huangpu,87.75,2,2,北,0,11
2004,145.0,32903,huangpu,44.07,2,1,南,0,9
2005,220.0,25086,huangpu,87.7,2,2,南,1,33
2006,103.0,29015,huangpu,35.5,2,1,东,1,7
2007,76.0,12665,huangpu,60.01,3,2,南,0,8
2008,135.0,28125,huangpu,48,2,1,西,0,9
2009,128.0,25099,huangpu,51,2,1,北,1,4
2010,85.0,32468,huangpu,26.18,1,0,南,0,6
2011,140.0,25455,huangpu,55,2,1,东,0,7
2012,210.0,28257,huangpu,74.32,2,2,南,0,9
2013,289.0,47920,huangpu,60.31,2,1,西,1,18
2014,345.0,32123,huangpu,107.4,3,2,南,1,24
2015,255.0,24879,huangpu,102.5,3,2,东,1,7
2016,180.0,38869,huangpu,46.31,2,1,东,0,9
2017,152.0,22721,huangpu,66.9,3,2,北,1,22
2018,85.0,26563,huangpu,32,1,1,南,0,9
2019,110.0,14507,conghua,75.83,2,2,东,0,6
2020,215.0,16667,conghua,129,4,2,西,0,6
2021,170.0,16191,conghua,105,3,2,南,0,6
2022,120.0,12124,conghua,98.98,3,2,东,0,8
2023,238.0,15779,conghua,150.84,3,2,南,1,6
2024,238.0,15786,conghua,150.77,3,2,南,1,6
2025,238.0,15774,conghua,150.89,3,2,南,1,6
2026,156.0,13015,conghua,119.87,3,1,南,1,17
2027,180.0,15329,conghua,117.43,4,2,南,毛坯,6
2028,138.0,11769,conghua,117.26,4,2,南,1,6
2029,238.0,16102,conghua,147.81,3,2,东,1,6
2030,194.0,13198,conghua,147,4,2,南,毛坯,5
2031,178.0,19198,conghua,92.72,5,2,西,1,16
2032,210.0,15139,conghua,138.72,3,2,南,1,11
2033,206.0,15327,conghua,134.41,4,2,西,毛坯,26
2034,180.0,14252,conghua,126.3,3,2,南,1,9
2035,173.0,12828,conghua,134.87,3,2,南,毛坯,11
2036,222.0,19968,conghua,111.18,3,2,北,1,24
2037,216.0,19855,conghua,108.79,3,1,东,0,24
2038,280.0,20230,conghua,138.41,3,1,南,1,6
2039,98.0,9636,conghua,101.71,3,2,南,毛坯,11
2040,253.0,17336,conghua,145.94,3,2,东,1,10
2041,210.0,10309,conghua,203.72,4,2,南,1,7
2042,215.0,14137,conghua,152.09,4,1,北,毛坯,15
2043,238.0,16991,conghua,140.08,4,2,南,1,15
2044,188.0,12470,conghua,150.77,4,2,南,1,6
2045,235.0,24813,conghua,94.71,4,3,南,1,9
2046,188.0,13863,conghua,135.62,3,2,东,毛坯,9
2047,170.0,11322,conghua,150.16,4,2,南,毛坯,27
2048,165.0,13168,conghua,125.31,3,2,南,1,17
2049,163.0,18174,zengcheng,89.69,3,2,南,1,32
2050,249.8,23316,zengcheng,107.14,4,2,南,1,15
2051,172.0,20791,zengcheng,82.73,2,2,北,1,27
2052,86.0,20644,zengcheng,41.66,1,1,南,0,26
2053,103.0,22042,zengcheng,46.73,1,1,东,1,21
2054,152.0,21696,zengcheng,70.06,2,1,东,1,26
2055,162.0,21583,zengcheng,75.06,2,1,西,1,18
2056,180.0,21330,zengcheng,84.39,2,2,北,1,18
2057,118.0,15311,zengcheng,77.07,2,1,西,1,19
2058,143.0,18261,zengcheng,78.31,2,2,西,1,6
2059,155.0,21242,zengcheng,72.97,2,2,南,1,11
2060,122.0,22924,zengcheng,53.22,1,1,南,1,18
2061,148.0,18136,zengcheng,81.61,2,2,北,毛坯,33
2062,156.0,16422,zengcheng,95,3,2,东,毛坯,26
2063,195.0,20919,zengcheng,93.22,3,2,北,1,18
2064,222.0,23308,zengcheng,95.25,3,2,南,1,18
2065,255.0,21075,zengcheng,121,3,2,南,毛坯,30
2066,270.0,20931,zengcheng,129,3,2,东,1,23
2067,168.0,26441,zengcheng,63.54,2,1,南,1,12
2068,168.0,16958,zengcheng,99.07,3,2,南,毛坯,18
2069,158.0,14368,zengcheng,109.97,3,2,北,0,6
2070,213.0,17178,zengcheng,124,4,2,北,毛坯,7
2071,144.0,22930,zengcheng,62.8,2,1,东,1,11
2072,159.0,21200,zengcheng,75,2,1,西,1,18
2073,213.0,25960,zengcheng,82.05,2,2,南,1,30
2074,168.0,18430,zengcheng,91.16,3,2,南,1,16
2075,220.0,20615,zengcheng,106.72,3,2,东,1,30
2076,118.0,13777,zengcheng,85.65,3,1,北,1,5
2077,145.0,19780,zengcheng,73.31,2,2,南,1,7
2078,115.0,23879,zengcheng,48.16,1,1,东,1,18
2079,360.0,48368,huadu,74.43,2,2,南,1,9
2080,145.0,16309,huadu,88.91,3,1,南,0,7
2081,395.0,43312,huadu,91.2,3,2,北,1,30
2082,265.0,22281,huadu,118.94,3,2,南,1,23
2083,333.0,24335,huadu,136.84,3,1,南,0,11
2084,195.0,21429,huadu,91,3,2,西,0,9
2085,245.0,30315,huadu,80.82,2,2,南,1,17
2086,385.0,38984,huadu,98.76,3,2,北,0,11
2087,290.0,35440,huadu,81.83,3,2,南,0,22
2088,190.0,22536,huadu,84.31,2,2,东,1,31
2089,178.0,24179,huadu,73.62,3,2,东,1,3
2090,325.0,37033,huadu,87.76,3,2,北,1,27
2091,470.0,42884,huadu,109.6,3,2,南,1,16
2092,136.0,15323,huadu,88.76,2,1,南,0,6
2093,135.0,15385,huadu,87.75,2,2,北,0,11
2094,145.0,32903,huadu,44.07,2,1,南,0,9
2095,220.0,25086,huadu,87.7,2,2,南,1,33
2096,103.0,29015,huadu,35.5,2,1,东,1,7
2097,76.0,12665,huadu,60.01,3,2,南,0,8
2098,135.0,28125,huadu,48,2,1,西,0,9
2099,128.0,25099,huadu,51,2,1,北,1,4
2100,85.0,32468,huadu,26.18,1,0,南,0,6
2101,140.0,25455,huadu,55,2,1,东,0,7
2102,210.0,28257,huadu,74.32,2,2,南,0,9
2103,289.0,47920,huadu,60.31,2,1,西,1,18
2104,345.0,32123,huadu,107.4,3,2,南,1,24
2105,255.0,24879,huadu,102.5,3,2,东,1,7
2106,180.0,38869,huadu,46.31,2,1,东,0,9
2107,152.0,22721,huadu,66.9,3,2,北,1,22
2108,85.0,26563,huadu,32,1,1,南,0,9
2109,219.0,20066,nansha,109.14,3,2,东,其他,18
2110,170.0,19277,nansha,88.19,3,2,东,1,20
2111,256.0,25990,nansha,98.5,3,2,东,其他,18
2112,155.0,19066,nansha,81.3,2,2,西,其他,6
2113,206.0,20669,nansha,99.67,3,2,南,1,15
2114,129.2,16994,nansha,76.03,2,2,东,毛坯,32
2115,880.0,35819,nansha,245.68,5,2,南,其他,36
2116,190.0,17351,nansha,109.51,3,2,北,毛坯,18
2117,168.0,19996,nansha,84.02,2,1,北,其他,9
2118,99.8,12754,nansha,78.25,2,2,南,0,8
2119,180.0,17308,nansha,104,3,2,北,毛坯,18
2120,258.0,18429,nansha,140,5,2,南,1,27
2121,195.0,16188,nansha,120.46,4,1,南,毛坯,32
2122,215.0,24424,nansha,88.03,2,2,东,1,28
2123,215.0,24308,nansha,88.45,3,2,东,1,26
2124,350.0,22966,nansha,152.4,3,2,南,其他,11
2125,235.0,22898,nansha,102.63,3,2,北,其他,26
2126,138.0,10723,nansha,128.7,3,2,东,其他,6
2127,217.0,17970,nansha,120.76,3,2,北,其他,18
2128,150.0,13044,nansha,115,3,2,西,其他,6
2129,245.0,23699,nansha,103.38,3,2,南,其他,18
2130,360.0,25950,nansha,138.73,4,2,东,其他,32
2131,189.0,17340,nansha,109,3,2,西,1,11
2132,210.0,22911,nansha,91.66,3,2,东,其他,32
2133,158.0,21087,nansha,74.93,2,2,南,其他,18
2134,215.0,24603,nansha,87.39,2,1,东,其他,28
2135,190.0,18335,nansha,103.63,3,2,南,其他,13
2136,260.0,23854,nansha,109,3,2,西,其他,18
2137,248.0,26369,nansha,94.05,3,2,东,其他,18
2138,205.0,22179,nansha,92.43,3,2,南,1,10
2139,210.0,18952,nanhai,110.81,3,2,西,毛坯,6
2140,260.0,25596,nanhai,101.58,3,1,东,1,33
2141,380.0,24837,nanhai,153,3,2,南,1,33
2142,240.0,24889,nanhai,96.43,3,2,东,1,31
2143,230.0,21297,nanhai,108,3,2,东,1,6
2144,357.0,27046,nanhai,132,3,2,东,1,33
2145,240.0,28028,nanhai,85.63,2,2,东,1,33
2146,452.0,30034,nanhai,150.5,3,2,东,1,33
2147,452.0,29974,nanhai,150.8,3,2,东,1,33
2148,268.0,30126,nanhai,88.96,3,2,南,1,45
2149,163.0,19405,nanhai,84,2,2,西,1,34
2150,235.0,21760,nanhai,108,3,2,东,1,5
2151,300.0,24194,nanhai,124,3,2,南,1,33
2152,260.0,20207,nanhai,128.67,3,2,南,1,18
2153,180.0,22582,nanhai,79.71,2,2,东,1,6
2154,320.0,21908,nanhai,146.07,4,2,南,0,27
2155,620.0,29742,nanhai,208.46,4,2,东,1,31
2156,420.0,31579,nanhai,133,3,2,东,0,3
2157,270.0,29102,nanhai,92.78,3,1,东,1,26
2158,460.0,34064,nanhai,135.04,4,2,东,1,3
2159,150.0,19908,nanhai,75.35,2,2,东,0,18
2160,360.0,29518,nanhai,121.96,3,2,东,1,11
2161,215.0,26875,nanhai,80,2,2,南,1,45
2162,199.0,21238,nanhai,93.7,3,2,南,0,6
2163,182.0,20920,nanhai,87,3,2,南,0,17
2164,285.0,22894,nanhai,124.49,3,2,东,1,31
2165,270.0,26386,nanhai,102.33,3,2,东,1,33
2166,220.0,19751,nanhai,111.39,4,2,南,1,18
2167,260.0,21046,nanhai,123.54,4,2,东,1,17
2168,245.0,23558,nanhai,104,3,2,西,1,33
2169,555.0,60209,tianhe,92.18,3,2,南,1,35
2170,245.0,37658,tianhe,65.06,2,2,西,1,12
2171,870.0,36454,tianhe,238.66,4,2,南,0,30
2172,180.0,37068,tianhe,48.56,1,1,东,1,18
2173,208.0,35875,tianhe,57.98,2,1,南,0,9
2174,128.0,28182,tianhe,45.42,2,1,南,1,6
2175,345.0,41936,tianhe,82.27,3,2,南,0,15
2176,268.0,27071,tianhe,99,3,2,西,毛坯,9
2177,168.0,38104,tianhe,44.09,2,1,西,1,10
2178,608.0,65866,tianhe,92.31,2,2,西,1,18
2179,380.0,53177,tianhe,71.46,3,1,南,0,8
2180,888.0,64084,tianhe,138.57,3,2,南,1,30
2181,193.0,41911,tianhe,46.05,1,1,南,1,16
2182,253.0,40261,tianhe,62.84,2,1,北,1,18
2183,185.0,33036,tianhe,56,2,1,西,0,9
2184,215.0,46740,tianhe,46,1,0,南,0,29
2185,172.0,35552,tianhe,48.38,2,1,北,1,7
2186,289.0,38881,tianhe,74.33,2,1,北,0,9
2187,108.0,25117,tianhe,43,1,1,东,0,10
2188,235.0,43151,tianhe,54.46,1,1,东,0,25
2189,203.0,39633,tianhe,51.22,1,1,南,0,19
2190,490.0,61932,tianhe,79.12,2,1,西,1,29
2191,345.0,44408,tianhe,77.69,2,1,北,1,18
2192,245.0,37394,tianhe,65.52,2,2,北,1,9
2193,230.0,29375,tianhe,78.3,3,1,东,0,9
2194,286.0,35445,tianhe,80.69,2,1,西,1,16
2195,388.0,37073,tianhe,104.66,3,2,西,1,32
2196,315.0,41894,tianhe,75.19,2,1,南,0,21
2197,880.0,67729,tianhe,129.93,3,2,东,1,33
2198,350.0,41095,tianhe,85.17,3,1,东,1,32
2199,128.0,35477,yuexiu,36.08,1,1,南,0,6
2200,155.0,30256,yuexiu,51.23,2,1,西,0,8
2201,136.0,38042,yuexiu,35.75,2,1,南,0,9
2202,112.0,19408,yuexiu,57.71,2,1,西,0,5
2203,408.0,59510,yuexiu,68.56,3,2,东,1,8
2204,175.0,36292,yuexiu,48.22,2,1,东,0,7
2205,170.0,42500,yuexiu,40,2,1,东,1,8
2206,260.0,41895,yuexiu,62.06,3,2,西,1,7
2207,89.0,21041,yuexiu,42.3,1,1,东,0,9
2208,185.0,32680,yuexiu,56.61,2,1,南,0,8
2209,148.0,42961,yuexiu,34.45,1,1,东,1,6
2210,120.0,27836,yuexiu,43.11,2,1,西,0,3
2211,168.0,35975,yuexiu,46.7,2,1,西,0,8
2212,280.0,46450,yuexiu,60.28,2,1,南,1,4
2213,860.0,65649,yuexiu,131,3,2,东,1,7
2214,105.0,34483,yuexiu,30.45,1,1,北,1,6
2215,430.0,38393,yuexiu,112,4,1,西,1,22
2216,399.0,43210,yuexiu,92.34,3,1,东,1,25
2217,176.0,48075,yuexiu,36.61,2,1,东,1,8
2218,260.0,49168,yuexiu,52.88,2,1,南,0,6
2219,450.0,45867,yuexiu,98.11,3,2,南,0,30
2220,335.0,45234,yuexiu,74.06,2,2,南,1,9
2221,109.0,40281,yuexiu,27.06,2,1,东,1,9
2222,130.0,40881,yuexiu,31.8,2,1,北,1,9
2223,180.0,43573,yuexiu,41.31,1,2,北,0,9
2224,275.0,33113,yuexiu,83.05,3,1,南,0,7
2225,528.0,53801,yuexiu,98.14,3,1,南,1,26
2226,310.0,49656,yuexiu,62.43,2,1,南,0,9
2227,325.0,55386,yuexiu,58.68,2,1,东,1,15
2228,190.0,26411,yuexiu,71.94,3,2,南,0,6
2229,122.0,32664,liwan,37.35,1,1,北,0,7
2230,265.0,33845,liwan,78.3,2,2,东,1,19
2231,325.0,42418,liwan,76.62,2,2,北,1,26
2232,52.0,24610,liwan,21.13,1,0,南,0,8
2233,115.0,27015,liwan,42.57,3,1,东,1,7
2234,265.0,32290,liwan,82.07,2,1,东,1,16
2235,240.0,24490,liwan,98,2,1,东,0,22
2236,150.0,39683,liwan,37.8,2,2,东,0,2
2237,115.0,27545,liwan,41.75,1,1,南,0,9
2238,100.0,26247,liwan,38.1,2,1,西,1,9
2239,180.0,25353,liwan,71,2,2,西,1,9
2240,90.0,23981,liwan,37.53,2,1,南,0,6
2241,123.0,27968,liwan,43.98,2,1,东,0,9
2242,140.0,36298,liwan,38.57,1,1,东,0,9
2243,114.5,28112,liwan,40.73,1,1,南,0,7
2244,213.0,30000,liwan,71,2,1,东,0,9
2245,167.0,32618,liwan,51.2,2,1,西,1,9
2246,157.4,30000,liwan,52.45,2,1,西,1,28
2247,343.0,49332,liwan,69.53,2,1,西,0,31
2248,130.0,21288,liwan,61.07,2,1,北,1,9
2249,128.0,24165,liwan,52.97,2,1,南,0,9
2250,290.0,36129,liwan,80.27,2,2,东,1,18
2251,138.0,23542,liwan,58.62,1,1,东,0,9
2252,200.0,38611,liwan,51.8,2,1,南,0,5
2253,145.0,41799,liwan,34.69,1,1,西,0,23
2254,87.0,28713,liwan,30.3,1,1,东,0,5
2255,130.0,23382,liwan,55.6,2,1,南,1,9
2256,245.0,29205,liwan,83.89,2,1,西,0,31
2257,430.0,46740,liwan,92,3,2,西,1,26
2258,468.0,48248,liwan,97,3,2,东,1,28
2259,277.0,36300,haizhu,76.31,2,2,南,1,9
2260,298.0,36987,haizhu,80.57,2,2,南,1,18
2261,400.0,35088,haizhu,114,3,2,东,1,22
2262,438.0,41073,haizhu,106.64,3,2,东,1,18
2263,408.0,37806,haizhu,107.92,3,1,北,1,18
2264,380.0,46145,haizhu,82.35,2,1,南,0,31
2265,360.0,46918,haizhu,76.73,3,1,北,1,16
2266,515.0,52084,haizhu,98.88,3,2,南,1,19
2267,235.0,42923,haizhu,54.75,2,1,东,1,27
2268,255.0,36920,haizhu,69.07,2,1,南,0,8
2269,225.0,31602,haizhu,71.2,2,2,南,0,8
2270,206.0,24895,haizhu,82.75,3,2,西,0,7
2271,535.0,46197,haizhu,115.81,3,2,西,0,34
2272,258.0,32502,haizhu,79.38,2,2,东,0,9
2273,548.0,45667,haizhu,120,3,1,北,1,19
2274,300.0,33554,haizhu,89.41,3,1,南,0,9
2275,122.0,31211,haizhu,39.09,2,1,东,1,6
2276,760.0,60094,haizhu,126.47,3,2,东,0,32
2277,360.0,36236,haizhu,99.35,3,2,南,1,9
2278,252.0,33158,haizhu,76,2,2,西,0,22
2279,150.0,28393,haizhu,52.83,2,1,东,0,9
2280,230.0,34483,haizhu,66.7,2,1,西,0,9
2281,184.0,32423,haizhu,56.75,2,1,南,0,9
2282,198.0,29896,haizhu,66.23,2,1,东,1,9
2283,219.8,34511,haizhu,63.69,2,1,北,1,9
2284,295.0,41248,haizhu,71.52,2,1,北,0,20
2285,191.0,25426,haizhu,75.12,2,2,南,0,9
2286,83.0,23056,haizhu,36,1,1,东,0,8
2287,220.0,29020,haizhu,75.81,3,1,南,0,9
2288,228.0,34410,haizhu,66.26,2,1,西,1,12
2289,211.0,22550,panyu,93.57,3,1,西,0,6
2290,435.0,33055,panyu,131.6,3,2,东,1,9
2291,208.0,25585,panyu,81.3,3,2,东,1,28
2292,178.0,22058,panyu,80.7,3,2,东,0,7
2293,215.0,20154,panyu,106.68,3,2,南,毛坯,17
2294,253.0,27581,panyu,91.73,3,2,西,1,19
2295,335.0,29078,panyu,115.21,3,2,南,1,6
2296,225.0,22659,panyu,99.3,3,2,东,1,19
2297,233.0,27962,panyu,83.33,2,2,东,1,15
2298,305.0,25996,panyu,117.33,3,2,南,0,11
2299,295.0,29365,panyu,100.46,3,2,南,0,7
2300,338.0,36267,panyu,93.2,2,1,西,1,18
2301,240.0,29077,panyu,82.54,3,2,南,0,7
2302,265.0,19688,panyu,134.6,3,2,南,1,9
2303,420.0,37274,panyu,112.68,3,2,南,1,11
2304,202.0,29637,panyu,68.16,2,1,东,0,7
2305,300.0,32500,panyu,92.31,3,1,东,1,31
2306,360.0,31305,panyu,115,3,2,西,1,28
2307,238.0,23290,panyu,102.19,3,2,北,0,27
2308,188.0,22678,panyu,82.9,2,0,南,0,16
2309,190.0,26397,panyu,71.98,2,1,东,0,23
2310,200.0,23725,panyu,84.3,2,2,东,0,15
2311,225.0,26812,panyu,83.92,2,1,北,1,26
2312,136.0,25905,panyu,52.5,2,1,北,1,4
2313,245.0,21318,panyu,114.93,3,2,南,1,8
2314,125.0,13889,panyu,90,2,1,南,1,32
2315,238.0,26619,panyu,89.41,3,2,北,1,18
2316,175.0,29309,panyu,59.71,2,2,北,1,17
2317,255.0,27479,panyu,92.8,3,2,西,0,12
2318,300.0,22707,panyu,132.12,3,1,南,0,18
2319,86.0,20580,baiyun,41.79,1,1,西,0,9
2320,114.0,27751,baiyun,41.08,2,1,北,0,9
2321,99.0,19659,baiyun,50.36,2,1,东,0,9
2322,160.0,27267,baiyun,58.68,2,1,北,1,9
2323,235.0,44762,baiyun,52.5,2,2,东,0,13
2324,129.0,32642,baiyun,39.52,2,1,南,1,8
2325,278.0,28455,baiyun,97.7,3,1,南,0,11
2326,350.0,43248,baiyun,80.93,2,2,东,1,25
2327,600.0,45806,baiyun,130.99,4,2,东,1,15
2328,275.0,33053,baiyun,83.2,3,1,西,1,26
2329,365.0,42636,baiyun,85.61,3,1,北,1,17
2330,258.0,34127,baiyun,75.6,2,2,北,1,15
2331,140.0,22142,baiyun,63.23,2,2,东,0,9
2332,285.0,26880,baiyun,106.03,3,2,西,1,17
2333,160.0,27875,baiyun,57.4,2,1,南,0,9
2334,159.0,25888,baiyun,61.42,2,1,西,1,9
2335,299.0,28649,baiyun,104.37,3,2,东,1,12
2336,240.0,38810,baiyun,61.84,2,1,南,0,15
2337,230.0,32065,baiyun,71.73,2,1,南,0,18
2338,160.0,26482,baiyun,60.42,2,1,西,1,9
2339,230.0,39526,baiyun,58.19,2,1,西,0,11
2340,308.0,39291,baiyun,78.39,2,1,西,1,14
2341,380.0,41224,baiyun,92.18,3,2,西,1,18
2342,107.0,25722,baiyun,41.6,2,1,东,0,9
2343,83.0,20102,baiyun,41.29,1,1,东,0,8
2344,282.0,35697,baiyun,79,2,2,东,0,11
2345,122.0,25155,baiyun,48.5,2,1,北,0,12
2346,288.0,28936,baiyun,99.53,3,2,南,1,33
2347,100.0,17858,baiyun,56,2,1,东,0,9
2348,235.0,34610,baiyun,67.9,2,2,东,1,18
2349,322.0,49539,huangpu,65,2,1,东,1,26
2350,260.0,25366,huangpu,102.5,3,2,西,0,7
2351,240.0,24743,huangpu,97,3,2,南,1,28
2352,308.0,38276,huangpu,80.47,3,1,北,0,15
2353,238.0,26154,huangpu,91,3,2,南,1,4
2354,225.0,24577,huangpu,91.55,3,2,北,0,30
2355,248.0,34671,huangpu,71.53,2,1,东,1,18
2356,410.0,44566,huangpu,92,3,2,南,1,40
2357,598.0,46214,huangpu,129.4,4,2,东,1,31
2358,255.0,31098,huangpu,82,3,2,东,0,7
2359,153.0,20053,huangpu,76.3,3,1,南,0,9
2360,389.0,46310,huangpu,84,3,1,东,0,21
2361,155.0,48438,huangpu,32,2,1,南,1,18
2362,362.0,45667,huangpu,79.27,2,2,西,1,15
2363,310.0,43941,huangpu,70.55,2,1,南,1,13
2364,310.0,47539,huangpu,65.21,2,2,南,1,26
2365,370.0,45742,huangpu,80.89,3,1,南,0,4
2366,175.0,20854,huangpu,83.92,2,1,南,1,26
2367,200.0,25285,huangpu,79.1,3,1,西,1,16
2368,360.0,38528,huangpu,93.44,3,2,南,0,33
2369,380.0,40577,huangpu,93.65,3,1,东,1,33
2370,180.0,38561,huangpu,46.68,1,1,南,0,33
2371,152.0,18053,huangpu,84.2,3,2,南,0,8
2372,162.0,28643,huangpu,56.56,2,1,南,0,9
2373,107.0,25784,huangpu,41.5,1,1,西,1,16
2374,365.0,38474,huangpu,94.87,3,2,东,1,8
2375,320.0,32777,huangpu,97.63,3,2,南,0,6
2376,315.0,33158,huangpu,95,3,1,东,1,18
2377,305.0,31938,huangpu,95.5,3,2,东,1,11
2378,260.0,45615,huangpu,57,2,1,西,0,30
2379,199.0,14143,conghua,140.71,5,2,南,1,17
2380,160.0,14385,conghua,111.23,4,2,北,1,15
2381,280.0,19449,conghua,143.97,3,2,南,1,4
2382,128.0,11035,conghua,116,3,2,东,0,8
2383,328.0,22623,conghua,144.99,4,2,东,1,17
2384,118.0,10135,conghua,116.43,3,2,东,0,8
2385,200.0,14185,conghua,141,4,2,南,1,15
2386,117.0,10157,conghua,115.2,3,2,西,1,9
2387,235.0,17387,conghua,135.16,3,2,南,1,5
2388,305.0,12831,conghua,237.71,5,2,东,毛坯,3
2389,165.0,13241,conghua,124.62,4,2,东,0,6
2390,200.0,14815,conghua,135,4,2,南,毛坯,5
2391,330.0,14824,conghua,222.62,6,3,南,1,6
2392,195.0,12500,conghua,156,3,2,南,毛坯,15
2393,170.0,13978,conghua,121.62,4,2,西,1,6
2394,235.0,16667,conghua,141,4,2,北,1,15
2395,238.0,17123,conghua,139,3,2,南,1,15
2396,226.0,14502,conghua,155.85,4,2,北,毛坯,15
2397,248.0,13312,conghua,186.3,4,2,南,毛坯,10
2398,200.0,17981,conghua,111.23,3,2,南,1,15
2399,120.0,12183,conghua,98.5,3,2,南,0,8
2400,210.0,20442,conghua,102.73,3,2,南,毛坯,18
2401,178.0,14016,conghua,127,3,2,南,1,17
2402,200.0,14412,conghua,138.78,3,2,南,1,11
2403,200.0,17365,conghua,115.18,4,3,南,1,8
2404,155.0,14762,conghua,105,3,2,南,毛坯,15
2405,237.0,19335,conghua,122.58,3,2,南,1,24
2406,210.0,14354,conghua,146.31,4,2,南,1,7
2407,320.0,21463,conghua,149.1,4,3,北,1,13
2408,115.0,11307,conghua,101.71,3,2,南,1,11
2409,161.0,21917,zengcheng,73.46,2,1,东,1,18
2410,240.0,23299,zengcheng,103.01,3,1,东,1,29
2411,158.0,16111,zengcheng,98.07,3,2,南,1,7
2412,160.0,16307,zengcheng,98.12,3,2,北,1,7
2413,185.0,13922,zengcheng,132.89,3,2,东,1,7
2414,148.0,17210,zengcheng,86,3,1,南,1,31
2415,97.0,16783,zengcheng,57.8,2,1,南,0,7
2416,145.0,13433,zengcheng,107.95,3,2,北,1,15
2417,150.0,16894,zengcheng,88.79,3,1,南,1,16
2418,115.0,11058,zengcheng,104,3,2,南,1,9
2419,115.0,26268,zengcheng,43.78,1,1,南,1,18
2420,100.0,13623,zengcheng,73.41,3,2,南,0,8
2421,133.0,20462,zengcheng,65,2,1,南,1,17
2422,183.0,21174,zengcheng,86.43,2,1,南,1,30
2423,230.0,20283,zengcheng,113.4,3,2,东,1,18
2424,172.0,20382,zengcheng,84.39,2,2,北,0,18
2425,122.0,16403,zengcheng,74.38,2,1,东,0,28
2426,111.0,8992,zengcheng,123.45,4,2,南,1,8
2427,280.0,23373,zengcheng,119.8,4,2,南,1,22
2428,165.0,15700,zengcheng,105.1,3,2,南,1,6
2429,197.0,16892,zengcheng,116.63,3,2,南,1,26
2430,138.0,17135,zengcheng,80.54,2,2,北,1,11
2431,205.0,20655,zengcheng,99.25,3,2,东,1,18
2432,115.0,14130,zengcheng,81.39,3,2,东,1,17
2433,295.0,21013,zengcheng,140.39,4,2,南,1,11
2434,165.0,19021,zengcheng,86.75,3,2,南,1,11
2435,165.0,19151,zengcheng,86.16,2,2,南,1,14
2436,182.0,18159,zengcheng,100.23,3,2,南,1,17
2437,225.0,22960,zengcheng,98,3,2,南,1,21
2438,215.0,19519,zengcheng,110.15,3,2,东,1,28
2439,322.0,49539,huadu,65,2,1,东,1,26
2440,260.0,25366,huadu,102.5,3,2,西,0,7
2441,240.0,24743,huadu,97,3,2,南,1,28
2442,308.0,38276,huadu,80.47,3,1,北,0,15
2443,238.0,26154,huadu,91,3,2,南,1,4
2444,225.0,24577,huadu,91.55,3,2,北,0,30
2445,248.0,34671,huadu,71.53,2,1,东,1,18
2446,410.0,44566,huadu,92,3,2,南,1,40
2447,598.0,46214,huadu,129.4,4,2,东,1,31
2448,255.0,31098,huadu,82,3,2,东,0,7
2449,153.0,20053,huadu,76.3,3,1,南,0,9
2450,389.0,46310,huadu,84,3,1,东,0,21
2451,155.0,48438,huadu,32,2,1,南,1,18
2452,362.0,45667,huadu,79.27,2,2,西,1,15
2453,310.0,43941,huadu,70.55,2,1,南,1,13
2454,310.0,47539,huadu,65.21,2,2,南,1,26
2455,370.0,45742,huadu,80.89,3,1,南,0,4
2456,175.0,20854,huadu,83.92,2,1,南,1,26
2457,200.0,25285,huadu,79.1,3,1,西,1,16
2458,360.0,38528,huadu,93.44,3,2,南,0,33
2459,380.0,40577,huadu,93.65,3,1,东,1,33
2460,180.0,38561,huadu,46.68,1,1,南,0,33
2461,152.0,18053,huadu,84.2,3,2,南,0,8
2462,162.0,28643,huadu,56.56,2,1,南,0,9
2463,107.0,25784,huadu,41.5,1,1,西,1,16
