title,ddec,loupan,area,house_type,unitPrice,toward,renovation,positionInfo,totalPrice
baiyun,飞鹅新村 精美两房 拎包入住 交通方便 配套成熟,飞鹅西路南一街 -桂花岗,42.2平米,2室1厅,单价32228元/平米,北,精装,低楼层(共9层),136
baiyun,怡新花园超方正大三房，南向高楼层，业主自住换房,怡新花园 -梅花园,109.6平米,3室2厅,单价42884元/平米,南,精装,高楼层(共16层),470
baiyun,景泰新村 中层南向两房 采光通风 舒适实用,景泰新村 -景泰,35.5平米,2室1厅,单价29015元/平米,东南,精装,高楼层(共7层),103
huangpu,棠德花园 正规东向两房 加装电梯 中楼层,棠德花园 -棠下,61.44平米,2室1厅,单价31413元/平米,东,简装,中楼层(共9层),193
huangpu,东华东路，中层大两房，东西对流,东华东路 -东山口,54.26平米,2室1厅,单价42389元/平米,东 西,简装,中楼层(共9层),230
huangpu,祈福缤纷汇世界温馨小户型带大阳台视野开阔,祈福缤纷汇 -祈福新村,33.75平米,1室0厅,单价32593元/平米,北,精装,高楼层(共33层),110
huangpu,君汇世家 小区管理 西南朝向 安静舒适,君汇世家 -水荫,198.67平米,4室2厅,单价80536元/平米,西南,精装,高楼层(共30层),1600
huangpu,城西花园 有改动的实用两房 有电梯高层,城西花园 -金沙洲,47.1平米,2室1厅,单价27177元/平米,东南,简装,中楼层(共9层),128
huangpu,宏宇广场 电梯高层 复式四房 装修新 安静,宏宇广场 -宝岗,233.52平米,4室2厅,单价33402元/平米,东,精装,高楼层(共33层),780
huangpu,方便看房 东华花园装修保养好  居家两房,东华花园 -市桥东,83平米,2室2厅,单价24097元/平米,东,简装,中楼层(共7层),200
huangpu,万科新里程精装两房 南向望* 位置安静 采光视野好,万科新里程 -科学城,76平米,2室2厅,单价35264元/平米,南,精装,中楼层(共25层),268
huangpu,锦绣天伦花园 两房两厅 证过两年 地铁口物业,锦绣天伦花园 -新塘北,74.27平米,2室2厅,单价18177元/平米,北,毛坯,高楼层(共18层),135
huangpu,水荫翠苑 准电梯两房，户型方正实用，采光好,水荫翠院 -水荫,62.97平米,2室1厅,单价52406元/平米,东南 南,简装,高楼层(共9层),330
huangpu,一德路     西善街   低层单位,一德路西善街 -解放南,54.3平米,2室2厅,单价25783元/平米,南 北,简装,低楼层(共3层),140
huangpu,富丽家园富昌花园 3室2厅 185万,富丽家园富昌花园 -大石,94.3平米,3室2厅,单价19619元/平米,东,精装,低楼层(共9层),185
huangpu,南国奥林匹克花园 洛区二楼南向  产权清晰 省个税,南国奥林匹克花园 -汉溪,84平米,2室2厅,单价29762元/平米,南,精装,中楼层(共4层),250
huangpu,凯德新玥 挨桥南 电梯房 南向三房 等你来购,凯德新玥 -榄核镇,89.88平米,3室2厅,单价15021元/平米,南 北,毛坯,高楼层(共32层),135
huangpu,聚焦房源：宏城汇1房1厅，南向全新装修，包全新家电,新都盛世名门宏城汇 -白江,49.95平米,1室1厅,单价21622元/平米,南,精装,高楼层(共21层),108
huangpu,翠拥华庭一期 南向大3房2厅 诚心出售,美心翠拥华庭一期 -番禺客运站,108.45平米,3室2厅,单价18442元/平米,南,精装,高楼层(共6层),200
huangpu,逸景翠园 经典改造户型 直厅设计 采光明亮,逸景翠园 -广州大道南,72.39平米,3室1厅,单价41305元/平米,北,精装,低楼层(共13层),299
huangpu,本小区为五羊小区模范 房子带20多方私家花园 东南向,五羊小区 -五羊新城,72.86平米,2室1厅,单价50508元/平米,东南,简装,低楼层(共8层),368
huangpu,交通方便 安静舒适 采光好 户型方正 此楼层好,六运小区 -天河南,46.01平米,1室1厅,单价47382元/平米,南,简装,中楼层(共8层),218
huangpu,金碧御水山庄 精装两房 满五年 风景好 光线充足,金碧御水山庄 -狮岭镇,64.1平米,2室2厅,单价8737元/平米,西,精装,高楼层(共6层),56
huangpu,长寿路地铁站  社区低层实用两房  住家精装修  带阳台,耀华社区存善正街 -西关,49.34平米,2室1厅,单价35469元/平米,东南,精装,低楼层(共9层),175
huangpu,"天马河公馆  地铁口  业主急卖,东南对流",天马丽苑二期 -铁路西,92.81平米,3室2厅,单价17025元/平米,北,精装,中楼层(共35层),158
huangpu,新港西路214大院 楼梯中层 方正两房,新港西路214号大院 -新港西,64.44平米,2室1厅,单价24209元/平米,北,简装,高楼层(共9层),156
huangpu,宏城汇 1房  满2年 税费少 总价低 交通方便,新都盛世名门宏城汇 -白江,49.95平米,1室1厅,单价19620元/平米,南,精装,中楼层(共21层),98
huangpu,景泰新村 东南向电梯三房 配套成熟,景泰新村 -景泰,81.48平米,3室1厅,单价35101元/平米,东南,简装,中楼层(共12层),286
huangpu,和安大厦，厅出阳台，东北朝向，过五唯一,和安大厦 -工业大道南,64.35平米,2室1厅,单价36520元/平米,东北,精装,高楼层(共16层),235
huangpu,低总价小二房，小区独立安静，生活配套方便。,富多来花园一区 -同德围,40.51平米,2室1厅,单价27154元/平米,南,精装,低楼层(共9层),110
huangpu,南洲花苑 温馨两房 采光通风好,南洲花苑A区 -南洲,64.3平米,2室1厅,单价25661元/平米,南,精装,中楼层(共9层),165
huangpu,此房过两年，市政府旁 小区中间位置 安静通风,金泽花园 -新塘南,83平米,2室2厅,单价15422元/平米,北,精装,中楼层(共14层),128
huangpu,房子户型方正实用，南北对流，采光通风好,淘金北路 -淘金,74.37平米,2室1厅,单价51096元/平米,南 北,简装,中楼层(共8层),380
conghua,证满两年，税费低， 户型简约实用， 中高楼层,珠江壹城 -神岗镇,104.74平米,3室2厅,单价13844元/平米,南 北,精装,中楼层(共28层),145
conghua,联排*，精装保养好，可拎包入住,东方夏湾拿 -太平镇,143.54平米,4室2厅,单价16024元/平米,南,简装,2层,230
conghua,珠江壹城 3室2厅 157万,珠江壹城 -神岗镇,118.28平米,3室2厅,单价13274元/平米,西南,精装,中楼层(共27层),157
conghua,紫泉翠荔嘉园  大四房 南北对流,紫泉翠荔嘉园 -太平镇,117.26平米,4室2厅,单价12366元/平米,南,简装,低楼层(共6层),145
conghua,联排边位*，带前后花园，价格实惠，拎包入住,东方夏湾拿 -太平镇,179.64平米,4室2厅,单价13917元/平米,南,简装,低楼层(共2层),250
conghua,业主诚心出售，钥匙在手，随时看房。,名城御景绿洲 -江浦街,130.16平米,3室2厅,单价12754元/平米,东南,毛坯,中楼层(共26层),166
conghua,广州温泉，泉天下小三房，南向带装修,富力泉天下 -温泉镇,100.35平米,3室2厅,单价10464元/平米,东南,精装,中楼层(共18层),105
conghua,华标荔苑 地铁口200米 实用两房 小区热门户型,华标荔苑 -太平镇,88.57平米,2室2厅,单价13549元/平米,南,毛坯,低楼层(共12层),120
conghua,华标茘苑  地铁口物业  精装两房  钥匙在手,华标荔苑 -太平镇,87.21平米,2室2厅,单价13416元/平米,南 北,精装,低楼层(共6层),117
conghua,单价低，总价低，全屋精装，温馨舒适两房，婚房必备,人盛巴厘天地 -神岗镇,83.77平米,2室2厅,单价11341元/平米,东南,简装,中楼层(共10层),95
conghua,背山靠水，景观宜人。电梯洋房，楼距大采光好,珠光流溪御景 -神岗镇,113.54平米,3室2厅,单价11010元/平米,东北,毛坯,高楼层(共26层),125
conghua,太平地铁口200米小区 三房两厅 新装修 红本在手,华标荔苑 -太平镇,91.74平米,3室2厅,单价14934元/平米,东南 南,精装,低楼层(共12层),137
conghua,紫泉翠荔嘉园   低楼层税费低 看房方便,紫泉翠荔嘉园 -太平镇,89.9平米,3室1厅,单价13349元/平米,东南,精装,中楼层(共6层),120
conghua,紫泉翠荔嘉园  复式户型  使用率高  视野广阔,紫泉翠荔嘉园 -太平镇,78.8平米,3室2厅,单价12056元/平米,南,毛坯,高楼层(共6层),95
conghua,户型方正 交通便利 所处欣荣宏繁华商圈 莱茵笋盘出售,莱茵水岸 -江浦街,110.4平米,3室2厅,单价18433元/平米,西南,精装,中楼层(共24层),203.5
conghua,地铁楼盘！证满两年！南北对流！,人盛巴厘天地 -神岗镇,84平米,2室2厅,单价10953元/平米,南,毛坯,中楼层(共17层),92
conghua,珠江壹城 3室2厅 137万,珠江壹城 -神岗镇,100.71平米,3室2厅,单价13604元/平米,南,简装,中楼层(共28层),137
conghua,天然氧吧 富力泉天下，环境优美 风景宜人,富力泉天下 -温泉镇,98.63平米,3室2厅,单价8619元/平米,南,精装,高楼层(共18层),85
conghua,紫泉翠荔嘉园  过五唯一  低税费  精装修,紫泉翠荔嘉园 -太平镇,90平米,3室2厅,单价13112元/平米,南,精装,高楼层(共6层),118
conghua,南北对流，刚需小三房，过五唯一,旺利花苑 -旺城片区,87.32平米,3室2厅,单价14087元/平米,北,精装,中楼层(共9层),123
conghua,中田南 中楼层 马仔 实用三房 总价低,中田南小区 -新城片区,74.55平米,3室2厅,单价11402元/平米,南,简装,中楼层(共7层),85
conghua,刚需户型，大盘配套，经典三房！户型方正,珠江壹城 -神岗镇,87.59平米,3室2厅,单价14500元/平米,东北,精装,高楼层(共27层),127
conghua,太平站地铁百德公寓 带租出售 单价便宜,新光百德广场 -太平镇,56.65平米,1室0厅,单价6444元/平米,东南,精装,高楼层(共16层),36.5
conghua,大城云山  欧式建筑风格  电梯3房毛坯 南向,大城云山 -太平镇,102.78平米,3室2厅,单价12454元/平米,东北,毛坯,高楼层(共15层),128
conghua,紫泉流溪湾 温馨三房 精装修 无遮挡 采光充足,紫泉流溪湾 -太平镇,90.53平米,3室2厅,单价12151元/平米,东南,精装,高楼层(共18层),110
conghua,珠江壹城3房2厅2卫、带精装修、笋盘推荐。,珠江壹城 -神岗镇,101平米,3室2厅,单价13664元/平米,东北,精装,高楼层(共28层),138
conghua,珠江壹城 3室1厅 155万,珠江壹城 -神岗镇,120平米,3室1厅,单价12917元/平米,西南,简装,高楼层(共27层),155
conghua,珠江壹城三房格局方正，通风单边位。中高楼层,珠江壹城 -神岗镇,100.71平米,3室2厅,单价13703元/平米,西南,精装,高楼层(共28层),138
conghua,大城云山  环境优美  近地铁口  出行方便,大城云山 -太平镇,111.63平米,3室1厅,单价12990元/平米,南,精装,中楼层(共17层),145
conghua,三房两厅两卫.楼层靓仔.收楼未入住.,珠江壹城 -神岗镇,111.42平米,3室2厅,单价13463元/平米,东北,精装,中楼层(共28层),150
zengcheng,锦绣天伦花园 两房两厅 证过两年 地铁口物业,锦绣天伦花园 -新塘北,74.27平米,2室2厅,单价18177元/平米,北,毛坯,高楼层(共18层),135
zengcheng,聚焦房源：宏城汇1房1厅，南向全新装修，包全新家电,新都盛世名门宏城汇 -白江,49.95平米,1室1厅,单价21622元/平米,南,精装,高楼层(共21层),108
zengcheng,宏城汇 1房  满2年 税费少 总价低 交通方便,新都盛世名门宏城汇 -白江,49.95平米,1室1厅,单价19620元/平米,南,精装,中楼层(共21层),98
zengcheng,此房过两年，市政府旁 小区中间位置 安静通风,金泽花园 -新塘南,83平米,2室2厅,单价15422元/平米,北,精装,中楼层(共14层),128
zengcheng,一房一厅 采光充足 首付不太高 适合刚需,金色港湾 -新塘南,36.5平米,1室1厅,单价15069元/平米,西,简装,中楼层(共7层),55
zengcheng,锦绣天伦精装三房业主自住保养新，诚意出售！,锦绣天伦花园 -新塘北,94.5平米,3室2厅,单价18731元/平米,北,精装,高楼层(共32层),177
zengcheng,新塘地铁口300米 全新装修 上车地铁盘,亚太新城亚太银座二期 -新塘北,64.85平米,2室1厅,单价20972元/平米,南,精装,中楼层(共17层),136
zengcheng,白江地铁口大型小区证满五唯一的二房出售,新都盛世名门 -白江,84.19平米,2室2厅,单价21975元/平米,西北,精装,高楼层(共28层),185
zengcheng,此房屋三房两厅一卫，装修新净，业主急售,增城雅居乐御宾府 -荔城西区,98.61平米,3室2厅,单价18051元/平米,东,精装,高楼层(共32层),178
zengcheng,保利东江首.府精装南北对流大三房出售！,保利东江首府 -新塘南,127.77平米,3室2厅,单价19958元/平米,南,精装,低楼层(共32层),255
zengcheng,三房带主套南向，独栋视线光线靓,锦绣御景国际二期 -荔城西区,106.31平米,3室2厅,单价18719元/平米,南,精装,中楼层(共18层),199
zengcheng,荔城大道大院，停车方便，生活配套齐全,荔城大道148号大院 -荔城富鹏,111.84平米,3室1厅,单价8495元/平米,南,简装,高楼层(共7层),95
zengcheng,广铝荔富湖畔 东南向 毛坯两房 21号线象岭站旁,荔富湖畔 -朱村,77.05平米,2室2厅,单价15834元/平米,东南,毛坯,高楼层(共18层),122
zengcheng,两房两厅 户型方正  满五唯一 看房方便,新塘新世界花园万象苑 -沙村,87.1平米,2室2厅,单价21470元/平米,南,精装,低楼层(共22层),187
zengcheng,新康花园 东南向 精装修大两房,新康花园 -白江,79.11平米,2室2厅,单价16926元/平米,东南,简装,中楼层(共6层),133.9
zengcheng,笋盘！地铁口物业！电梯实用二房！,顶好大厦 -新塘南,83.39平米,2室1厅,单价10074元/平米,西,简装,高楼层(共6层),84
zengcheng,惠百氏广场实用一房 精装修 通风采光好,惠百氏广场 -白江,51.53平米,1室2厅,单价21347元/平米,西,简装,中楼层(共18层),110
zengcheng,新康花园 精装两房出售 小区安静和谐 欢迎咨询,新康花园 -白江,88.76平米,2室1厅,单价15323元/平米,南,简装,中楼层(共6层),136
zengcheng,新康花园电梯大2房诚意出售，中间楼层，，看房有钥匙,新康花园康馨苑 -白江,87.75平米,2室2厅,单价15385元/平米,北,简装,中楼层(共11层),135
zengcheng,后面有山，前面有江，南向看花园景方正大三房,锦绣银苑 -白江,120.06平米,3室2厅,单价11495元/平米,南,毛坯,高楼层(共19层),138
zengcheng,小区南向二房，  装修新，即买即住,挂绿物业小区 -荔城中区,66.13平米,2室1厅,单价9376元/平米,北,精装,高楼层(共7层),62
zengcheng,环境舒适 交通便利 格局方正 成熟配套,豪进山湖珺璟 -白江,94.79平米,3室2厅,单价24265元/平米,东南,精装,高楼层(共33层),230
zengcheng,满二/旧证东南向精装三房/绿湖国际/三室两厅两卫低密,绿湖国际城 -石滩镇,115.15平米,3室2厅,单价12419元/平米,东南,精装,低楼层(共26层),143
